,name,uri,address,description,rating,latitude,longitude,restaurant_type,work_time,average_bill,cuisine
98,Мастер Торт,https://www.afisha.ru/novosibirsk/restaurant/master-tort-312191/,"Красная Сибирь, 120а",,0.0,54.7503483,83.060718,Кондитерская,пн-вс 9.00–21.00,,Торты на заказ
99,Мастер Торт,https://www.afisha.ru/novosibirsk/restaurant/master-tort-480906/,"Иванова, 4",,0.0,54.865865,83.082737,Кондитерская,пн-вс 9.00–21.00,,Торты на заказ
100,Мастер Торт,https://www.afisha.ru/novosibirsk/restaurant/master-tort-480908/,"Гидромонтажная, 50",,0.0,54.8608258,82.978452,Кондитерская,пн-вс 9.00–21.00,,Торты на заказ
101,Матрешка,https://www.afisha.ru/novosibirsk/restaurant/matreshka-74840/,"Красный просп., 82",,0.0,55.0469427,82.9166937,Ресторан,пн-пт 10.00–17.00,До 700 рублей,Русская кухня
102,Маяк,https://www.afisha.ru/novosibirsk/restaurant/maiak-313143/,"Плотинная, 1/1, корп. 1",,0.0,54.8416627,83.0377682,Ресторан,пн-вс 13.00–0.00,700–1700 рублей,"Европейская кухня, Паровые коктейли, Русская кухня"
103,Маяковский,https://www.afisha.ru/novosibirsk/restaurant/maiakovskii-454173/,"Красный просп., 15",,0.0,55.0250237,82.9205249,Ресторан,по предварительной договоренности,,Неизвестно
104,Мед,https://www.afisha.ru/novosibirsk/restaurant/med-493796/,"Красноярская, 35, БЦ «Гринвич», 2 этаж",,0.0,55.040513,82.900442,Ресторан,по предварительной договоренности,,Неизвестно
105,Медвежий угол,https://www.afisha.ru/novosibirsk/restaurant/medvezhii-ugol-74047/,"Учительская, 49, корп. 2",,0.0,55.0834219,82.9552436,Ресторан,пн-вс 12.00–0.00,700–1700 рублей,"Европейская кухня, Русская кухня, Шашлыки"
106,Мельница,https://www.afisha.ru/novosibirsk/restaurant/melnitsa-313439/,"Богдана Хмельницкого, 55, цокольный этаж",,0.0,55.0796223,82.960447,Ресторан,пн-вс 10.00–23.00,700–1700 рублей,"Вегетарианское меню, Европейская кухня, Русская кухня"
107,Меркурий,https://www.afisha.ru/novosibirsk/restaurant/merkurii-374023/,"пос. Коченево, Пушкина, 150/6",,0.0,55.0207549,82.1932979,Ресторан,круглосуточно,До 700 рублей,Русская кухня
108,Меркурий,https://www.afisha.ru/novosibirsk/restaurant/merkurii-406462/,"Немировича-Данченко, 2",,0.0,54.9704336,82.8615324,Ресторан,пн-вс 12.00–0.00,700–1700 рублей,"Вегетарианское меню, Русская кухня"
109,Меркурий-88,https://www.afisha.ru/novosibirsk/restaurant/merkurii-88-346511/,"Октябрьская магистраль, 4/1",,0.0,55.021432,82.928312,Ресторан,пн-пт 10.00–15.00,До 700 рублей,Русская кухня
110,Меркурий-88,https://www.afisha.ru/novosibirsk/restaurant/merkurii-88-346512/,"Кутателадзе, 16а",,0.0,54.86232,83.1104523,Ресторан,пн-пт 10.00–15.00,До 700 рублей,Русская кухня
111,Место встречи,https://www.afisha.ru/novosibirsk/restaurant/mesto-vstrechi-348903/,"просп. Карла Маркса, 30/1, БЦ «Горский»",,0.0,54.9914205,82.9127817,Ресторан,"пн-пт 8.30–20.00, сб-вс 11.00–16.00",До 700 рублей,Русская кухня
112,Месье Мильфей,https://www.afisha.ru/novosibirsk/restaurant/mese-milfei-492531/,"​Некрасова, 65",,0.0,55.0469818,82.9375085,Кондитерская,пн-вс 9.00–20.00,,Неизвестно
113,Металлург,https://www.afisha.ru/novosibirsk/restaurant/metallurg-406466/,"Котовского, 2а, ДК «Металлург»",,0.0,54.992687,82.87775,Ресторан,"пн-пт 12.00–20.00, сб-вс 10.00–20.00",До 700 рублей,"Европейская кухня, Русская кухня"
114,Метелица,https://www.afisha.ru/novosibirsk/restaurant/metelitsa-313468/,"Добролюбова, 195, гостиница «Метелица»",,0.0,55.0287846,82.9780499,Ресторан,круглосуточно,До 700 рублей,"Европейская кухня, Русская кухня"
115,Мечта,https://www.afisha.ru/novosibirsk/restaurant/mechta-259242/,"М.Кузнецкая, 27а",,0.0,55.0240734,82.2025405,Ресторан,пн-пт 11.00–14.00,До 700 рублей,"Европейская кухня, Русская кухня"
116,Мечта,https://www.afisha.ru/novosibirsk/restaurant/mechta-480901/,"Железнодорожная, 2б",,0.0,55.0417373,82.8943294,Ресторан,пн-вс 10.00–21.00,До 700 рублей,"Блины, Европейская кухня, Пельмени, Русская кухня, Узбекская кухня"
117,Мечтаемс,https://www.afisha.ru/novosibirsk/restaurant/mechtaems-486547/,"Ватутина, 11/3",,0.0,54.9887819,82.8887193,Кофейня,"пн-пт 8.00–21.00, сб-вс 12.00–21.00",До 700 рублей,Сэндвичи
118,Милан,https://www.afisha.ru/novosibirsk/restaurant/milan-74066/,"просп. Дзержинского, 34/1, в здании ДК им. Чкалова, 2 этаж",,0.0,55.05683,82.979581,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–3.00",700–1700 рублей,"Азербайджанская кухня, Грузинская кухня, Европейская кухня, Русская кухня, Узбекская кухня, Шашлыки"
119,Мимино,https://www.afisha.ru/novosibirsk/restaurant/mimino-218261/,"Октябрьская, 34",,0.0,55.024003,82.916042,Ресторан,пн-вс 13.00–23.00,700–1700 рублей,"Вегетарианское меню, Грузинская кухня, Хачапури, Хинкали"
120,Людовик,https://www.afisha.ru/novosibirsk/restaurant/liudovik-74620/,"Выборная, 142/5",,0.0,55.0027373,83.0214818,Ресторан,пн-вс 12.00–0.00,700–1700 рублей,"Грузинская кухня, Европейская кухня, Паста, Пицца, Русская кухня"
121,Ля Марин,https://www.afisha.ru/novosibirsk/restaurant/lia-marin-74559/,"Горский микрорайон, 8",,0.0,54.9950616,82.9092516,Ресторан,по предварительной договоренности,,Неизвестно
122,Магнат,https://www.afisha.ru/novosibirsk/restaurant/magnat-73955/,"1-й пер. Пархоменко, 1",,0.0,54.989521,82.874697,Ресторан,пн-сб 12.00–2.00,700–1700 рублей,"Европейская кухня, Паровые коктейли, Русская кухня"
123,Мадина,https://www.afisha.ru/novosibirsk/restaurant/madina-74001/,"просп. Димитрова, 5, ЦУМ",,0.0,55.0335187,82.909625,Ресторан,пн-вс 9.00–20.00,До 700 рублей,Уйгурская кухня
124,Мадина,https://www.afisha.ru/novosibirsk/restaurant/madina-311618/,"Тульская, 127, корп. 1",,0.0,54.9741943,82.911489,Ресторан,"пн-сб 10.00–21.00, вс 10.00–20.00",До 700 рублей,Уйгурская кухня
125,Максимилианс,https://www.afisha.ru/novosibirsk/restaurant/maksimilians-44580/,"Дуси Ковальчук, 1/1, ТЦ «Малинка»","Большой пивной ресторан работает еще и в качестве одной из главных концертных площадок города. Сюда приезжает и «Ленинград», и Полина Гагарина, билеты стоят дорого, поэтому пьют и танцуют гости, как в последний раз.",0.0,55.049359,82.882152,Ресторан,"пн-чт, вс 12.00–2.00, пт-сб 12.00–5.00",700–1700 рублей,Немецкая кухня
126,Малина,https://www.afisha.ru/novosibirsk/restaurant/malina-485612/,"Лескова, 27",,0.0,55.0244334,82.9547713,Кофейня,пн-вс 9.00–21.00,,Неизвестно
127,Мама дома,https://www.afisha.ru/novosibirsk/restaurant/mama-doma-494847/,"Урицкого, 6",,0.0,55.0252536,82.9157844,Кофейня,пн-вс 9.00–22.00,700–1700 рублей,"Боулы, Европейская кухня"
128,Мама Раша,https://www.afisha.ru/novosibirsk/restaurant/mama-rasha-35899/,"аэропорт Толмачево, 2 этаж",,0.0,55.0114342,82.6520093,Ресторан,круглосуточно,700–1700 рублей,Русская кухня
129,Мама Чоли,https://www.afisha.ru/novosibirsk/restaurant/mama-choli-490337/,"​Бориса Богаткова, 67",,0.0,55.0187636,82.952697,Ресторан,пн-вс 12.00–21.00,До 700 рублей,"Американская кухня, Бургеры, Итальянская кухня, Пицца"
130,Мамин-Сибиряк,https://www.afisha.ru/novosibirsk/restaurant/mamin-sibiriak-348707/,"Советская, 6, в здании областной библиотеки, 1 этаж","Новое заведение от одного «отцов» бара Friends и создателя Twiggy и «Джека Лондона» продолжает тренд на освоение рестораторами улицы Коммунистической: места, где можно полноценно поесть, здесь не было, и кафе отлично дополнило собой ряд питейных заведений. Отличительных черт у «Сибиряка» две. Во-первых, это уютное кафе домашней кухни. Есть и борщ, селедка под шубой, овощное лечо, холодец и бефстроганов с жареной картошкой, и более изобретательная еда: пельмени на зеленом чае, шашлычок из свинины в апельсиновой глазури с гречневой кашей и фондю в печеной свекле с сыром и ростбифом. Из напитков — все что душе угодно: от чая и какао до киселя и лимонада, пиво, вино, наливки и ликеры. Вторая особенность «Сибиряка» — то, что он расположен в торце здания областной библиотеки. Положение обязывает, поэтому здесь планируют проводить литературные чтения и прочие культурные мероприятия.",0.0,55.0221374,82.9188176,Ресторан,"пн-чт 8.00–22.00, пт 8.00–0.00, сб 10.00–0.00, вс 10.00–22.00",700–1700 рублей,"Блины, Русская кухня"
