,Unnamed: 0,name,address,description,longitude,latitude
157,157,Отель «Чернышевский»,"Чернышевский спуск, 16, Новосибирск","Отель «Чернышевский» по адресу Чернышевский спуск, 16, Новосибирск. Минимальная стоимость в отеле 'Отель «Чернышевский»' за ночь: от 3806₽",82.896543,55.0278
158,158,Дом рядом хостел,"Российская, 21, Новосибирск","Дом рядом хостел по адресу Российская, 21, Новосибирск. Минимальная стоимость в отеле 'Дом рядом хостел' за ночь: от 3202₽",83.084938,54.869352
159,159,Гостевой Дом Avantazh,"Улица Нарядная, д.1, Новосибирск","Гостевой Дом Avantazh по адресу Улица Нарядная, д.1, Новосибирск. Минимальная стоимость в отеле 'Гостевой Дом Avantazh' за ночь: от 7787₽",82.874121,55.069046
160,160,na Leninskoy,"Улица Ленина 55, Новосибирск","na Leninskoy по адресу Улица Ленина 55, Новосибирск. Минимальная стоимость в отеле 'na Leninskoy' за ночь: от 3202₽",82.902248,55.032495
161,161,Mini-Hotel Uytnyi Dvorik,"Partizanskaya Street Building 111,Partizanskaya Street, Новосибирск","Mini-Hotel Uytnyi Dvorik по адресу Partizanskaya Street Building 111,Partizanskaya Street, Новосибирск. Минимальная стоимость в отеле 'Mini-Hotel Uytnyi Dvorik' за ночь: от 3202₽",82.92043,55.030204
162,162,Жилые помещения Pioneer,"Вокзальная Магистраль 4/2, Новосибирск","Жилые помещения Pioneer по адресу Вокзальная Магистраль 4/2, Новосибирск. Минимальная стоимость в отеле 'Жилые помещения Pioneer' за ночь: от 3202₽",82.903766,55.033393
163,163,Сибирская Жемчужина,"Ордынская трасса, в поселке Кирза, Кирза","Сибирская Жемчужина по адресу Ордынская трасса, в поселке Кирза, Кирза. Минимальная стоимость в отеле 'Сибирская Жемчужина' за ночь: от 6783₽",81.565348,54.216999
164,164,Вилла Черепаново,"ул. Партизанская, д.10А, Черепаново","Вилла Черепаново по адресу ул. Партизанская, д.10А, Черепаново. Минимальная стоимость в отеле 'Вилла Черепаново' за ночь: от 15205₽",83.370566,54.228448
165,165,Yousinn (Юсинн) на улице Фрунзе 49,"ул. Фрунзе, 49, Новосибирск","Yousinn (Юсинн) на улице Фрунзе 49 по адресу ул. Фрунзе, 49, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Фрунзе 49' за ночь: от 2988₽",82.934524,55.038418
166,166,AAA Elita on Ordzhanikidze 23,"Орджоникидзе,23, Новосибирск","AAA Elita on Ordzhanikidze 23 по адресу Орджоникидзе,23, Новосибирск. Минимальная стоимость в отеле 'AAA Elita on Ordzhanikidze 23' за ночь: от 3202₽",82.917726,55.031376
167,167,Хостел Антей,"630005, Россия, г. Новособирск, ул. Писарева, д. 89, Новосибирск","Хостел Антей по адресу 630005, Россия, г. Новособирск, ул. Писарева, д. 89, Новосибирск. Минимальная стоимость в отеле 'Хостел Антей' за ночь: от 2260₽",82.928937,55.050029
168,168,Domashniy,"ul. Lenina, 55, Novosibirsk, Novosibirskaya oblast', Russia, 630004, Новосибирск","Domashniy по адресу ul. Lenina, 55, Novosibirsk, Novosibirskaya oblast', Russia, 630004, Новосибирск. Минимальная стоимость в отеле 'Domashniy' за ночь: от 3202₽",82.92043,55.030204
169,169,Олимпик,"ул. Боровая Партия, д. 12, Новосибирск","Олимпик по адресу ул. Боровая Партия, д. 12, Новосибирск. Минимальная стоимость в отеле 'Олимпик' за ночь: от 3202₽",83.096014,54.811908
170,170,Yousinn (Юсинн) на улице Первомайская 230,"ул. Первомайская, 230, Новосибирск","Yousinn (Юсинн) на улице Первомайская 230 по адресу ул. Первомайская, 230, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Первомайская 230' за ночь: от 2621₽",83.049005,54.977212
171,171,Yousinn (Юсинн) на улице Кошурникова,"ул. Кошурникова, 29/5, Новосибирск","Yousinn (Юсинн) на улице Кошурникова по адресу ул. Кошурникова, 29/5, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Кошурникова' за ночь: от 2868₽",82.973367,55.040858
172,172,Хостел «Обской»,"ул. ЖКО Аэропорта, 30, Обь","Хостел «Обской» по адресу ул. ЖКО Аэропорта, 30, Обь. Минимальная стоимость в отеле 'Хостел «Обской»' за ночь: от 2076₽",82.694602,54.994827
173,173,Staryij Tsentr Hostel,"Krasniy prospekt, 14, Novosibirsk, Russia, Новосибирск","Staryij Tsentr Hostel по адресу Krasniy prospekt, 14, Novosibirsk, Russia, Новосибирск. Минимальная стоимость в отеле 'Staryij Tsentr Hostel' за ночь: от 2260₽",82.923807,55.019501
174,174,Краснозерский,"632901, Новосибирская обл., Кайгородский сельсовет, ул. Санаторий, д. 1, Кайгородский","Краснозерский по адресу 632901, Новосибирская обл., Кайгородский сельсовет, ул. Санаторий, д. 1, Кайгородский. Минимальная стоимость в отеле 'Краснозерский' за ночь: от 4507₽",79.191199,53.980521
175,175,Озерный дом,"ул. Бердский Тупик, 12, Новосибирск","Озерный дом по адресу ул. Бердский Тупик, 12, Новосибирск. Минимальная стоимость в отеле 'Озерный дом' за ночь: от 10521₽",83.056327,54.831136
176,176,Парк-отель Шишка,"Воронежский переулок, 16/1, Новосибирск","Парк-отель Шишка по адресу Воронежский переулок, 16/1, Новосибирск. Минимальная стоимость в отеле 'Парк-отель Шишка' за ночь: от 3202₽",83.028533,55.056404
177,177,Здоровье,"ул. Новосёлов, д. 25, Новосибирск","Здоровье по адресу ул. Новосёлов, д. 25, Новосибирск. Минимальная стоимость в отеле 'Здоровье' за ночь: от 6783₽",83.065292,54.962819
178,178,Чулым,"ул. Кожемякина, 22а/1, Чулым","Чулым по адресу ул. Кожемякина, 22а/1, Чулым. Минимальная стоимость в отеле 'Чулым' за ночь: от 3122₽",80.970582,55.096198
179,179,Hostel Nsk Trend,"ulitsa El'tsovskaya, 6, Novosibirsk, Russia, Новосибирск","Hostel Nsk Trend по адресу ulitsa El'tsovskaya, 6, Novosibirsk, Russia, Новосибирск. Минимальная стоимость в отеле 'Hostel Nsk Trend' за ночь: от 2260₽",82.92043,55.030204
180,180,Бутик-отель Новая,"улица Дмитрия Шамшурина, д.1, Новосибирск","Бутик-отель Новая по адресу улица Дмитрия Шамшурина, д.1, Новосибирск. Минимальная стоимость в отеле 'Бутик-отель Новая' за ночь: от 3065₽",82.903748,55.028682
181,181,Меблированная комната On Gravity 29A,"ул. Самотечная, 29а, Новосибирск","Меблированная комната On Gravity 29A по адресу ул. Самотечная, 29а, Новосибирск. Минимальная стоимость в отеле 'Меблированная комната On Gravity 29A' за ночь: от 3100₽",82.906605,55.011583
